price,brand,model,trim,kilometers,year,vehicle_age_years,regional_specs,doors,body_type,fuel_type,seating_capacity,transmission_type,engine_capacity_cc,horsepower,no_of_cylinders,exterior_color,interior_color,warranty,address,country,city,area_name,location_name,latitude,longitude,seller_type
175000,Cadillac,Escalade,L Platinum,129000,2019,5,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,4000+ cc,400 - 499 HP,8,Black,Beige,Yes,"Dubai Design District, Dubai, UAE",UAE,Dubai,Dubai Design District,,25.189933000000003,55.30201729029881,Dealer
74900,Alfa Romeo,GIULIETTA,Veloce,35000,2021,3,GCC Specs,4,Hatchback,Petrol,5,Automatic Transmission,1500 - 1999 cc,Unknown,4,White,Unknown,Yes,"Al Barsha 1, Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,Al Barsha 1,25.116240150000003,55.19403113382224,Dealer
89000,Volkswagen,Touareg,R-Line,130000,2018,6,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,Unknown,Unknown,6,Black,Brown,Yes,"Al Barsha 1, Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,Al Barsha 1,25.116240150000003,55.19403113382224,Dealer
44900,BMW,3-Series,328i Sport-line,137900,2014,10,GCC Specs,4,Sedan,Petrol,4,Automatic Transmission,Unknown,Unknown,4,White,Unknown,Yes,"Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,,25.096326,55.1984022,Dealer
21500,Hyundai,Elantra,GL,272700,2016,8,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Silver,Unknown,Does not apply,"Nad Al Hamar, Dubai, UAE",UAE,Dubai,Nad Al Hamar,,25.2364297,55.3777097,Owner
91500,Porsche,Macan,Macan S,151000,2016,8,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Brown,Does not apply,"Remraam, Dubai, UAE",UAE,Dubai,Remraam,,25.0013542,55.24885632771925,Owner
180000,Toyota,Tundra,Crewmax SR5,75000,2022,2,Canadian Specs,4,Pick Up Truck,Petrol,5,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,6,White,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
210000,Mercedes-Benz,GLC,GLC 200,52500,2021,3,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Black,Unknown,Yes,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
23500,Nissan,Altima,SL,160000,2015,9,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Beige,No,"Al Khan, Sharjah, UAE",UAE,Sharjah,Al Khan,,25.3223781,55.3593947475409,Owner
110000,Cadillac,XT5,Luxury,65477,2018,6,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Other Color,Black,No,"Jumeirah Lake Towers (JLT), Dubai, UAE",UAE,Dubai,Jumeirah Lake Towers (JLT),,25.0690625,55.141165591907736,Owner
38000,Mercedes-Benz,CLK-Class,CLK 350,87000,2005,19,Japanese Specs,2,Coupe,Petrol,2,Automatic Transmission,Unknown,Unknown,6,Silver,Black,No,"Souq Al Haraj / Tasjeel Village, Saif Zone (Sharjah International Airport Free Zone), Sharjah, UAE",UAE,Sharjah,Saif Zone (Sharjah International Airport Free Zone),Souq Al Haraj / Tasjeel Village,25.343567,55.473511,Dealer
63000,Mercedes-Benz,GL-Class,GL 500 4matic,119000,2013,11,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,4000+ cc,400 - 499 HP,8,White,White,Does not apply,"The Gardens, Dubai, UAE",UAE,Dubai,The Gardens,,25.0418288,55.1270906,Owner
92000,Ford,Explorer,XLT,60800,2018,6,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,6,White,Beige,No,"Al Falah Street, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Falah Street,,24.280096,55.766997,Owner
46000,Mitsubishi,Attrage,Other,8000,2022,2,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,0 - 499 cc,0 - 99 HP,3,Silver,Brown,Yes,"Al Majaz 3, Al Majaz, Sharjah, UAE",UAE,Sharjah,Al Majaz,Al Majaz 3,25.324318,55.3850906,Owner
259000,Land Rover,Range Rover Sport,HSE Dynamic,74000,2020,4,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Black,Unknown,Yes,"Al Warqaa, Dubai, UAE",UAE,Dubai,Al Warqaa,,25.18047865,55.45297285088414,Owner
10000,Volvo,S-Class,T5,237000,2009,15,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,5,Grey,Unknown,No,"Masdar City, Abu Dhabi, UAE",UAE,Abu Dhabi,Masdar City,,24.42748265,54.6234876171374,Owner
148000,GMC,Sierra,AT4,60000,2022,2,GCC Specs,2,Pick Up Truck,Petrol,2,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Black,Yes,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Owner
880000,Land Rover,Defender,Other,6819,2015,9,European Specs,3,SUV,Diesel,4,Automatic Transmission,4000+ cc,400 - 499 HP,8,Grey,Black,No,"Chorisia II, Al Barari, Dubai, UAE",UAE,Dubai,Al Barari,Chorisia II,,,Owner
98000,Mercedes-Benz,CLS-Class,CLS 63 AMG,72000,2012,12,Japanese Specs,4,Sedan,Petrol,4,Automatic Transmission,4000+ cc,400 - 499 HP,8,White,Black,No,"Dubai Creek Harbour, Dubai, UAE",UAE,Dubai,Dubai Creek Harbour,,25.197978,55.36037960558315,Owner
24500,Lexus,IS300,Other,294000,2009,15,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Other Color,Beige,No,"Al Mowaihat 2, Al Mowaihat, Ajman, UAE",UAE,Ajman,Al Mowaihat,Al Mowaihat 2,,,Owner
27000,Mercedes-Benz,SLK-Class,SLK 350,107000,2006,18,Japanese Specs,2,Hard Top Convertible,Petrol,2,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Unknown,Does not apply,"The Meadows 7, The Meadows, Dubai, UAE",UAE,Dubai,The Meadows,The Meadows 7,,,Owner
94500,Audi,Q7,Other,1310000,2016,8,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,Unknown,Unknown,0,Beige,Beige,Does not apply,"The Greens, Dubai, UAE",UAE,Dubai,The Greens,,25.09297535,55.17214781705864,Owner
185000,Mercedes-Benz,SL-Class,Other,34000,2013,11,Other,2,Coupe,Petrol,2,Automatic Transmission,4000+ cc,400 - 499 HP,8,White,Black,Does not apply,"Al Barsha 1, Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,Al Barsha 1,25.116240150000003,55.19403113382224,Owner
22000,Hyundai,Veloster,Standard,113355,2014,10,GCC Specs,4,Hatchback,Petrol,4,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Black,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Dealer
233000,Chevrolet,Camaro,Other,55000,2015,9,American Specs,2,Sports Car,Petrol,4,Manual Transmission,4000+ cc,500 - 599 HP,8,Black,Black,Does not apply,"Al Falah City, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Falah City,,24.4382768,54.73110858088231,Owner
160000,Dodge,Ram,1500 SLT Crew,42000,2022,2,GCC Specs,4,Pick Up Truck,Petrol,0,Automatic Transmission,4000+ cc,300 - 399 HP,8,Blue,Unknown,Yes,"Mirdif 44 Villas, Uptown Mirdif, Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,Uptown Mirdif,25.2224534,55.427135747745744,Owner
42000,Cadillac,ATS,Premium,96000,2016,8,Japanese Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Grey,Black,No,"Al Qusais 1, Al Qusais Residential Area, Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,Al Qusais Residential Area,25.26927935,55.3870977518672,Owner
70000,Nissan,X-Trail,SV,69000,2020,4,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,,Unknown,0,White,Beige,Does not apply,"DIFC, Dubai, UAE",UAE,Dubai,DIFC,,25.21282585,55.277634848521615,Owner
29000,Mitsubishi,Lancer,GLS,107000,2015,9,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Red,Beige,No,"Abu Dhabi, UAE",UAE,Abu Dhabi,,,24.4538352,54.3774014,Owner
190000,BMW,7-Series,730Li,97935,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Brown,Yes,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
35500,MINI,Cooper,Cooper S,117000,2013,11,GCC Specs,2,Hatchback,Petrol,0,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,4,Red,Black,No,"Jumeirah 3, Jumeirah, Dubai, UAE",UAE,Dubai,Jumeirah,Jumeirah 3,25.1738662,55.2187829,Owner
900000,Lamborghini,Urus,Standard,25000,2020,4,European Specs,5,SUV,Petrol,4,Automatic Transmission,Unknown,600 - 699 HP,8,Yellow,Black,No,"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Owner
114999,Alfa Romeo,Stelvio,Other,87000,2019,5,GCC Specs,4,SUV,Petrol,0,Automatic Transmission,,200 - 299 HP,4,Brown,Brown,Yes,"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
44000,Kia,Soul,Other,102000,2019,5,GCC Specs,5,Hatchback,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,White,Unknown,No,"Mussafah, Abu Dhabi, UAE",UAE,Abu Dhabi,Mussafah,,24.373808,54.4879389,Dealer
159000,Audi,Q5,S-line,42000,2020,4,GCC Specs,4,SUV,Petrol,0,Automatic Transmission,,200 - 299 HP,4,Brown,Brown,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
129000,Porsche,Cayenne,S Platinum,140000,2016,8,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,White,Beige,Yes,"Al Mamzar Front, Al Mamzar, Dubai, UAE",UAE,Dubai,Al Mamzar,Al Mamzar Front,25.3061521,55.3441577,Dealer
37000,Hyundai,Sonata,Sport,35000,2018,6,American Specs,4,Sedan,Petrol,0,Automatic Transmission,2000 - 2499 cc,Unknown,4,Red,Unknown,No,"Hamdan Street, Abu Dhabi, UAE",UAE,Abu Dhabi,Hamdan Street,,24.2425603,55.7121184,Owner
9000,Mercedes-Benz,C-Class,C200,250000,2009,15,GCC Specs,4,Sedan,Petrol,0,Automatic Transmission,,Unknown,4,White,Beige,No,"Abu Dhabi, UAE",UAE,Abu Dhabi,,,24.4538352,54.3774014,Owner
18500,Kia,Picanto,LX,240000,2016,8,GCC Specs,4,Hatchback,Petrol,5,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,4,White,Unknown,Yes,"Al Qasba, Sharjah, UAE",UAE,Sharjah,Al Qasba,,25.322029,55.37661422079506,Owner
63500,Toyota,Rush,GX,14900,2023,1,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,1500 - 1999 cc,Unknown,4,Silver,Black,Yes,"Al Rashidiya, Dubai, UAE",UAE,Dubai,Al Rashidiya,,25.222025,55.3910064,Owner
34000,Mercedes-Benz,E-Class Coupe,Other,94000,2011,13,GCC Specs,2,Soft Top Convertible,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,Does not apply,"The Gardens, Dubai, UAE",UAE,Dubai,The Gardens,,25.0418288,55.1270906,Owner
74900,Lexus,NX 200t,Other,147666,2016,8,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Grey,Beige,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
136900,BMW,7-Series,750Li,127968,2019,5,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,Black,Brown,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
149000,Mercedes-Benz,E-Class Coupe,E 400 Coupe,28300,2018,6,European Specs,2,Coupe,Petrol,4,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,White,Yes,"Downtown Dubai, Dubai, UAE",UAE,Dubai,Downtown Dubai,,25.18668425,55.27470526460112,Owner
155000,Tesla,Model 3,Performance,19000,2023,1,GCC Specs,4,Sports Car,Electric,5,Automatic Transmission,0 - 499 cc,600 - 699 HP,0,Grey,White,Yes,"JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",UAE,Dubai,Jumeirah Village Circle (JVC),JVC District 11,25.0617416,55.2077183,Owner
22500,Honda,Accord,EX,203000,2013,11,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Burgundy,Beige,No,"Gurfah Area, Fujeirah, UAE",UAE,Fujeirah,Gurfah Area,,,,Owner
12000,Nissan,Micra,SL,290580,2012,12,GCC Specs,4,Hatchback,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,Silver,Black,Does not apply,"Al Rashidiya, Dubai, UAE",UAE,Dubai,Al Rashidiya,,25.222025,55.3910064,Owner
78000,Toyota,Prado,GXR,230730,2014,10,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,6,White,Beige,No,"Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,,25.096326,55.1984022,Dealer
78000,Toyota,FJ Cruiser,GXR,153000,2013,11,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Orange,Black,No,"Zone 17, Mohammed Bin Zayed City, Abu Dhabi, UAE",UAE,Abu Dhabi,Mohammed Bin Zayed City,Zone 17,24.32681,54.5361466,Owner
169000,Land Rover,Range Rover Velar,R-Dynamic,69500,2019,5,American Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Black,No,"Murooj Al Furjan, Al Furjan, Dubai, UAE",UAE,Dubai,Al Furjan,Murooj Al Furjan,25.0261924,55.1391058,Owner
675000,Mercedes-Benz,EQS,Other,8500,2023,1,GCC Specs,4,SUV,Electric,0,Automatic Transmission,,500 - 599 HP,0,Green,Beige,Yes,"Abu Dhabi, UAE",UAE,Abu Dhabi,,,24.4538352,54.3774014,Owner
88900,Lexus,NX 200t,Premier,116445,2017,7,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Brown,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
90900,MG,RX8,Other,14232,2023,1,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
102700,Mercedes-Benz,GLE-Class,Other,93854,2016,8,GCC Specs,5,SUV,Hybrid,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,Grey,Beige,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
46000,Honda,Civic,DX,121891,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Silver,Beige,No,"Al Barsha, Dubai, UAE",UAE,Dubai,Al Barsha,,25.096326,55.1984022,Dealer
119999,Peugeot,3008,GT Line,30000,2023,1,GCC Specs,4,SUV,Petrol,0,Automatic Transmission,,100 - 199 HP,4,Black,Unknown,Yes,"Al Quoz Industrial Area 1, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
25999,Mercedes-Benz,S-Class,S 350,260000,2008,16,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,6,White,Beige,Does not apply,"Zone 17, Mohammed Bin Zayed City, Abu Dhabi, UAE",UAE,Abu Dhabi,Mohammed Bin Zayed City,Zone 17,24.32681,54.5361466,Owner
16500,Mercedes-Benz,E-Class,E 500,168853,2001,23,European Specs,4,Coupe,Petrol,5,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Black,No,"Dubai Sports City, Dubai, UAE",UAE,Dubai,Dubai Sports City,,25.0321379,55.219353,Owner
40000,Jeep,Wrangler,Sahara,169896,2013,11,GCC Specs,3,SUV,Petrol,4,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Black,Brown,No,"Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),,25.2913041,55.3744578,Dealer
110900,Volvo,XC90,Momentum,109091,2018,6,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,4,Black,Brown,No,"Downtown Dubai, Dubai, UAE",UAE,Dubai,Downtown Dubai,,25.18668425,55.27470526460112,Dealer
33900,BMW,3-Series,320i,198857,2015,9,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Blue,Beige,No,"International City, Dubai, UAE",UAE,Dubai,International City,,25.1322737,55.39813984933585,Dealer
38900,Kia,Optima,Other,124013,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Silver,Beige,No,"Dubai Silicon Oasis (DSO), Dubai, UAE",UAE,Dubai,Dubai Silicon Oasis (DSO),,,,Dealer
246000,BMW,M4,Convertible,39198,2019,5,GCC Specs,2,Hard Top Convertible,Petrol,4,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,6,Blue,Black,No,"Motor City, Dubai, UAE",UAE,Dubai,Motor City,,25.0476902,55.23820948643042,Dealer
23500,Lexus,IS-Series,Premier,138000,2008,16,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,6,Black,Black,No,"Al Mankhool, Bur Dubai, Dubai, UAE",UAE,Dubai,Bur Dubai,Al Mankhool,25.2557676,55.3015053,Owner
27500,Hyundai,Sonata,SE,121000,2015,9,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,White,Black,No,"Al Qusais Industrial 2, Al Qusais Industrial Area, Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,Al Qusais Industrial Area,25.2806161,55.3872945,Owner
44999,Nissan,Rogue,Other,57500,2020,4,American Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Burgundy,Black,No,"Hor Al Anz, Deira, Dubai, UAE",UAE,Dubai,Deira,Hor Al Anz,25.2822545,55.348484,Owner
239900,Mercedes-Benz,CLS-Class,CLS 350,20406,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Unknown,No,"Motor City, Dubai, UAE",UAE,Dubai,Motor City,,25.0476902,55.23820948643042,Dealer
210000,Land Rover,Range Rover,Vogue,100803,2019,5,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Black,No,"Al Muroor, Abu Dhabi, UAE",UAE,Abu Dhabi,Al Muroor,,24.476252,54.3726749,Dealer
176900,Land Rover,Range Rover Evoque,Other,71047,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,White,Black,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
166900,Toyota,Prado,GX MID,30767,2022,2,GCC Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,6,Black,Beige,No,"Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,,25.1177213,55.2357807,Dealer
106900,BMW,5-Series,540i M-Kit,140216,2018,6,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Brown,No,"Business Bay, Dubai, UAE",UAE,Dubai,Business Bay,,25.18942655,55.26481901527489,Dealer
248000,Porsche,Carrera / 911,Turbo,119000,2007,17,GCC Specs,2,Sports Car,Petrol,0,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,6,Silver,Brown,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
213900,Mercedes-Benz,G-Class,G 63 AMG,82535,2015,9,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,4000+ cc,500 - 599 HP,8,White,Unknown,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
175000,Lincoln,Nautilus,Standard,19469,2022,2,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Black,Yes,"The Springs, Dubai, UAE",UAE,Dubai,The Springs,,25.05995825,55.18239787686163,Dealer
56900,Mitsubishi,ASX,Standard,54412,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Red,Beige,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Dealer
100900,Infiniti,QX50,Luxury,83314,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Black,No,"DAMAC Hills, Dubai, UAE",UAE,Dubai,DAMAC Hills,,25.0264384,55.251228,Dealer
277000,BMW,M3,Other,44000,2021,3,American Specs,4,Sedan,Petrol,4,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,6,Red,Black,No,"Al Jafiliya, Dubai, UAE",UAE,Dubai,Al Jafiliya,,25.2376311,55.2869367,Owner
280000,Mercedes-Benz,G-Class,G 63 AMG,111000,2014,10,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,Unknown,500 - 599 HP,8,Black,Other Color,Does not apply,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
450000,Mercedes-Benz,GLE-Class,GLE 63 S AMG,69000,2021,3,GCC Specs,5,Coupe,Petrol,5,Automatic Transmission,4000+ cc,600 - 699 HP,8,Black,Unknown,Yes,"Downtown Dubai, Dubai, UAE",UAE,Dubai,Downtown Dubai,,25.18668425,55.27470526460112,Owner
27000,BMW,3-Series,335i,139500,2008,16,GCC Specs,3,Coupe,Petrol,4,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Silver,Beige,No,"SE 39, Khalifa City, Abu Dhabi, UAE",UAE,Abu Dhabi,Khalifa City,SE 39,,,Owner
21000,Honda,Accord,DX,260000,2013,11,GCC Specs,4,Sedan,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Beige,No,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Owner
29999,Lincoln,MKT,Ecoboost,170000,2014,10,GCC Specs,4,SUV,Petrol,7,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Beige,Beige,No,"Motor City, Dubai, UAE",UAE,Dubai,Motor City,,25.0476902,55.23820948643042,Owner
55000,Chevrolet,Impala,LT 3LT,60000,2019,5,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,White,Unknown,No,"Ghoroob Mirdif, Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,Ghoroob Mirdif,25.21200685,55.41671655540705,Owner
37000,Lincoln,MKX,Luxury,150000,2015,9,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,6,Beige,Beige,No,"Ghoroob Mirdif, Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,Ghoroob Mirdif,25.21200685,55.41671655540705,Owner
72000,MG,RX5,Luxury,0,2024,0,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,4,Black,Unknown,Yes,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
65000,MG,One,LUX,0,2024,0,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,White,Black,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
63000,MG,RX5,Luxury,0,2023,1,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,4,Gold,Black,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
20000,Hyundai,Sonata,Eco,170000,2012,12,American Specs,4,Sedan,Hybrid,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Silver,Black,Does not apply,"Al Rashidiya 3, Al Rashidiya, Ajman, UAE",UAE,Ajman,Al Rashidiya,Al Rashidiya 3,25.39507175,55.45105274074668,Owner
107000,Toyota,Land Cruiser,GXR,99000,2014,10,GCC Specs,5,SUV,Petrol,0,Automatic Transmission,,300 - 399 HP,6,Black,Other Color,No,"International City Phase 2 (Warsan 4), International City, Dubai, UAE",UAE,Dubai,International City,International City Phase 2 (Warsan 4),25.153617,55.40504,Owner
15000,Nissan,Pickup,Double Cab,497000,2006,18,Japanese Specs,4,Pick Up Truck,Petrol,5,Manual Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,No,"Zayed City, Abu Dhabi, UAE",UAE,Abu Dhabi,Zayed City,,23.6515354,53.7019687,Owner
55000,Mercedes-Benz,E-Class,E 55 AMG,238000,2005,19,GCC Specs,4,Sports Car,Petrol,5,Automatic Transmission,4000+ cc,400 - 499 HP,8,Grey,Black,Does not apply,"Za'abeel 1, Za'abeel, Dubai, UAE",UAE,Dubai,Za'abeel,Za'abeel 1,25.226715,55.29291535225927,Owner
99000,Mercedes-Benz,C-Class,C63 AMG,177000,2012,12,GCC Specs,2,Coupe,Petrol,0,Automatic Transmission,,400 - 499 HP,8,White,Unknown,No,"Dubai, UAE",UAE,Dubai,,,25.2653471,55.2924914,Owner
28500,Volkswagen,CC,Other,168000,2015,9,GCC Specs,4,Coupe,Petrol,0,Automatic Transmission,,200 - 299 HP,4,Grey,Unknown,No,"Emaar South, Dubai South, Dubai, UAE",UAE,Dubai,Dubai South,Emaar South,24.8633475,55.1417885,Owner
96000,Land Rover,Range Rover Sport,Supercharged,116250,2015,9,GCC Specs,4,Sports Car,Petrol,7,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Brown,Beige,No,"Al Qusais, Dubai, UAE",UAE,Dubai,Al Qusais,,25.269769,55.3874873,Owner
